drug_id,active_ingredients,group_related,num_act_ingr
1766_train,"ATORVASTATINE,  ATORVASTATINE CALCIQUE",Antidepresivos y Psicotrópicos,2
1767_test,FENTANYL,Antiinflamatorios y Analgésicos,1
1767_train,"HYDROCHLOROTHIAZIDE,  VALSARTAN",Antihipertensivos y Cardiovasculares,2
1768_test,PROGESTÉRONE,Antivirales,1
1768_train,MALÉATE D'ÉNALAPRIL,Antihipertensivos y Cardiovasculares,1
1769_test,TRANDOLAPRIL,Otras,1
1769_train,SIMVASTATINE,Otras,1
177_test,"HYDROCHLOROTHIAZIDE,  QUINAPRIL BASE,  CHLORHYDRATE DE QUINAPRIL",Antihipertensivos y Cardiovasculares,3
177_train,"EXTRAIT ALLERGÉNIQUE DE POLLEN D'IVRAIE VIVACE,  EXTRAIT ALLERGÉNIQUE DE POLLEN DE FLÉOLE DES PRÉS,  DACTYLE AGGLOMÉRÉ (EXTRAIT ALLERGÉNIQUE DE POLLEN DE),  EXTRAIT ALLERGÉNIQUE DE POLLEN DE PÂTURIN DES PRÉS,  EXTRAIT ALLERGÉNIQUE DE POLLEN DE FLOUVE ODORANTE",Otras,5
1770_test,TELMISARTAN,Otras,1
1770_train,"SPIRAMYCINE,  MÉTRONIDAZOLE",Antiinflamatorios y Analgésicos,2
1771_test,RAMIPRIL,Antihipertensivos y Cardiovasculares,1
1771_train,CLOZAPINE,Antibióticos y Antimicrobianos,1
1772_test,"ATORVASTATINE CALCIQUE,  ATORVASTATINE",Antidepresivos y Psicotrópicos,2
1772_train,LOSARTAN POTASSIQUE,Antihipertensivos y Cardiovasculares,1
1773_test,LÉVOTHYROXINE SODIQUE,Antihipertensivos y Cardiovasculares,1
1773_train,"IRBÉSARTAN,  HYDROCHLOROTHIAZIDE",Antihipertensivos y Cardiovasculares,2
1774_test,SPIRAMYCINE,Antibióticos y Antimicrobianos,1
1774_train,PROPIONATE DE FLUTICASONE,Antivirales,1
1775_test,"CHLORHYDRATE DE METFORMINE,  METFORMINE BASE",Antidiabéticos,2
1775_train,"BENZOATE DE RIZATRIPTAN,  RIZATRIPTAN",Otras,2
1776_test,ATÉNOLOL,Antivirales,1
1776_train,OXOMÉMAZINE,Otras,1
1777_test,RAMIPRIL,Antihipertensivos y Cardiovasculares,1
1777_train,OMÉPRAZOLE,Antibióticos y Antimicrobianos,1
1778_test,"IODE,  IOPROMIDE",Antivirales,2
1778_train,"CIPROFLOXACINE,  CHLORHYDRATE DE CIPROFLOXACINE",Antibióticos y Antimicrobianos,2
1779_test,LANSOPRAZOLE,Antihipertensivos y Cardiovasculares,1
1779_train,"KETOTIFÈNE (FUMARATE DE),  KETOTIFÈNE BASE",Antihistamínicos y Descongestionantes,2
178_test,"FLUVASTATINE BASE,  FLUVASTATINE SODIQUE",Antihipertensivos y Cardiovasculares,2
178_train,CHLORHYDRATE D'OXYBUTYNINE,Otras,1
1780_test,RÉPAGLINIDE,Otras,1
1780_train,ALLOPURINOL,Otras,1
1781_test,ÉNOXAPARINE SODIQUE,Otras,1
1781_train,"PRAMIPEXOLE BASE,  DICHLORHYDRATE DE PRAMIPEXOLE MONOHYDRATÉ",Antibióticos y Antimicrobianos,2
1782_test,"ACIDE ZOLÉDRONIQUE ANHYDRE,  ACIDE ZOLÉDRONIQUE MONOHYDRATÉ",Otras,2
1782_train,IBUPROFÈNE,Antihistamínicos y Descongestionantes,1
1783_test,"CHLORHYDRATE D'AMOROLFINE,  AMOROLFINE BASE",Antidepresivos y Psicotrópicos,2
1783_train,LANSOPRAZOLE,Antihipertensivos y Cardiovasculares,1
1784_test,RÉPAGLINIDE,Otras,1
1784_train,WARFARINE SODIQUE,Otras,1
1785_test,HÉMIFUMARATE DE BISOPROLOL,Antihipertensivos y Cardiovasculares,1
1785_train,LÉVÉTIRACÉTAM,Anticonvulsivos y Antiepilépticos,1
1786_test,CALCITRIOL,Antihipertensivos y Cardiovasculares,1
1786_train,"VENLAFAXINE,  CHLORHYDRATE DE VENLAFAXINE",Antidepresivos y Psicotrópicos,2
1787_test,BICALUTAMIDE,Otras,1
1787_train,GLIMÉPIRIDE,Antidiabéticos,1
1788_test,GLIBENCLAMIDE,Antidiabéticos,1
1788_train,CHLORHYDRATE DE DILTIAZEM,Antihipertensivos y Cardiovasculares,1
1789_test,GADODIAMIDE,Antivirales,1
1789_train,"GLUCOSE MONOHYDRATÉ,  GLUCOSE ANHYDRE",Antidiabéticos,2
179_test,ARIPIPRAZOLE,Antidepresivos y Psicotrópicos,1
179_train,"CHLORHYDRATE DE DONÉPÉZIL,  DONÉPÉZIL BASE",Antivirales,2
1790_test,ACIDE FUSIDIQUE,Antiinflamatorios y Analgésicos,1
1790_train,FENTANYL (CITRATE DE),Antiinflamatorios y Analgésicos,1
1791_test,"ZOFÉNOPRIL,  ZOFÉNOPRIL CALCIQUE",Otras,2
1791_train,OMÉPRAZOLE,Antibióticos y Antimicrobianos,1
1792_test,"TRAMADOL BASE,  CHLORHYDRATE DE TRAMADOL",Antiinflamatorios y Analgésicos,2
1792_train,"CÉFUROXIME,  CÉFUROXIME AXÉTIL",Antibióticos y Antimicrobianos,2
1793_test,"IRBÉSARTAN,  HYDROCHLOROTHIAZIDE",Antihipertensivos y Cardiovasculares,2
1793_train,"ALMOTRIPTAN,  D, L-HYDROGÉNOMALATE D'ALMOTRIPTAN",Otras,3
1794_test,LÉVÉTIRACÉTAM,Anticonvulsivos y Antiepilépticos,1
1794_train,"AZITHROMYCINE DIHYDRATÉE,  AZITHROMYCINE ANHYDRE",Antihistamínicos y Descongestionantes,2
1795_test,CHLORHYDRATE DE TRAMADOL,Otras,1
1795_train,RISPÉRIDONE,Antidepresivos y Psicotrópicos,1
1796_test,RISPÉRIDONE,Antidepresivos y Psicotrópicos,1
1796_train,"CÉFIXIME ANHYDRE,  CÉFIXIME TRIHYDRATÉE",Antibióticos y Antimicrobianos,2
1797_test,PINDOLOL,Antivirales,1
1797_train,"TRIMÉTHOPRIME,  SULFAMÉTHOXAZOLE",Antibióticos y Antimicrobianos,2
1798_test,"TIMOLOL BASE,  MALÉATE DE TIMOLOL",Antihipertensivos y Cardiovasculares,2
1798_train,"IODE,  IOPROMIDE",Antivirales,2
1799_test,ROXITHROMYCINE,Otras,1
1799_train,"AMOROLFINE BASE,  CHLORHYDRATE D'AMOROLFINE",Antidepresivos y Psicotrópicos,2
18_test,LANSOPRAZOLE,Antihipertensivos y Cardiovasculares,1
18_train,"ZUCLOPENTHIXOL (DICHLORHYDRATE DE),  ZUCLOPENTHIXOL",Antidepresivos y Psicotrópicos,2
180_test,PRAVASTATINE SODIQUE,Antihipertensivos y Cardiovasculares,1
180_train,ACICLOVIR,Antiinflamatorios y Analgésicos,1
1800_test,"RABÉPRAZOLE SODIQUE,  RABÉPRAZOLE",Otras,2
1800_train,CHLORHYDRATE D'APOMORPHINE,Anticonvulsivos y Antiepilépticos,1
1801_test,OXYCODONE (CHLORHYDRATE D'),Antiinflamatorios y Analgésicos,1
1801_train,INTERFÉRON BÊTA-1A,Antivirales,1
1802_test,"NÉBIVOLOL BASE,  HYDROCHLOROTHIAZIDE,  CHLORHYDRATE DE NÉBIVOLOL",Antihipertensivos y Cardiovasculares,3
1802_train,OLANZAPINE,Antidepresivos y Psicotrópicos,1
1803_test,BENZOYLE (PEROXYDE DE),Otras,1
1803_train,"ANTIGÈNES DE SURFACE DU VIRUS DE LA GRIPPE,  SOUCHE B/WISCONSIN/1/2010 - SOUCHE ANALOGUE UTILISÉE (NYMC BX-39) DÉRIVÉE DE B/HUBEI-WUJIAGANG/158/2009 ,  ANTIGÈNES DE SURFACE DU VIRUS DE LA GRIPPE,  SOUCHE A/VICTORIA/361/2011 (H3N2) - SOUCHE DÉRIVÉE UTILISÉE IVR-165 ,  ANTIGÈNES DE SURFACE DU VIRUS DE LA GRIPPE,  SOUCHE A/CALIFORNIA/7/2009 (H1N1)PDM09 - SOUCHE DÉRIVÉE UTILISÉE (NYMC X-181) ",Antivirales,6
1804_test,EXÉMESTANE,Otras,1
1804_train,DOMPÉRIDONE,Otras,1
1805_test,"OXALATE D'ESCITALOPRAM,  ESCITALOPRAM",Antiinflamatorios y Analgésicos,2
1805_train,DIFLUCORTOLONE (VALÉRATE DE),Antihistamínicos y Descongestionantes,1
1806_test,ACÉTATE DE FLÉCAÏNIDE,Antiinflamatorios y Analgésicos,1
1806_train,DÉFÉRASIROX,Inmunosupresores y Moduladores del Sistema Inmune,1
1807_test,"IODE,  IOPAMIDOL",Antivirales,2
1807_train,"HYDROCHLOROTHIAZIDE,  OLMÉSARTAN MÉDOXOMIL",Antihipertensivos y Cardiovasculares,2
1808_test,CLARITHROMYCINE,Inmunosupresores y Moduladores del Sistema Inmune,1
1808_train,ACÉTATE D'ALPHA-TOCOPHÉROL,Hormonas y Moduladores Hormonales,1
1809_test,OMÉPRAZOLE,Antibióticos y Antimicrobianos,1
1809_train,DARBÉPOÉTINE ALFA,Otras,1
181_test,"APRÉPITANT,  APRÉPITANT",Otras,2
181_train,"ÉSOMÉPRAZOLE MAGNÉSIQUE DIHYDRATÉ,  ÉSOMÉPRAZOLE",Antiinflamatorios y Analgésicos,2
1810_test,"BROMHYDRATE DE CITALOPRAM,  CITALOPRAM BASE",Antiinflamatorios y Analgésicos,2
1810_train,THÉOPHYLLINE,Antidepresivos y Psicotrópicos,1
1811_test,GLICLAZIDE,Antidiabéticos,1
1811_train,"LANTHANE,  CARBONATE DE LANTHANE HYDRATÉ",Antihipertensivos y Cardiovasculares,2
1812_test,GOLIMUMAB,Otras,1
1812_train,KÉTOPROFÈNE,Antiinflamatorios y Analgésicos,1
1813_test,CHLORHYDRATE DE TRAMADOL,Otras,1
1813_train,"PANTOPRAZOLE,  PANTOPRAZOLE SODIQUE SESQUIHYDRATÉ",Otras,2
1814_test,"BORAX,  ACIDE BORIQUE",Otras,2
1814_train,"ÉSOMÉPRAZOLE MAGNÉSIQUE DIHYDRATÉ,  ÉSOMÉPRAZOLE",Antiinflamatorios y Analgésicos,2
1815_test,VALSARTAN,Antihipertensivos y Cardiovasculares,1
1815_train,LAMOTRIGINE,Antihistamínicos y Descongestionantes,1
1816_test,GADOTÉRIQUE (ACIDE),Antivirales,1
1816_train,RAMIPRIL,Antihipertensivos y Cardiovasculares,1
1817_test,CHLORHYDRATE DE NALTREXONE,Otras,1
1817_train,LÉVÉTIRACÉTAM,Anticonvulsivos y Antiepilépticos,1
1818_test,"PRAMIPEXOLE (DICHLORHYDRATE DE) MONOHYDRATÉ,  PRAMIPEXOLE BASE",Antidepresivos y Psicotrópicos,2
1818_train,"CONCENTRAT DE CHOLÉCALCIFÉROL,  FORME PULVÉRULENTE,  CALCIUM ÉLÉMENT,  CHOLÉCALCIFÉROL,  CALCIUM (CARBONATE DE)",Antihipertensivos y Cardiovasculares,5
1819_test,"CHLORHYDRATE DE METFORMINE,  METFORMINE",Antidiabéticos,2
1819_train,"PÉRINDOPRIL,  PÉRINDOPRIL TERT-BUTYLAMINE",Antihipertensivos y Cardiovasculares,2
182_test,CANDÉSARTAN CILEXÉTIL,Otras,1
182_train,MALÉATE D'ÉNALAPRIL,Antihipertensivos y Cardiovasculares,1
1820_test,CANDÉSARTAN CILEXÉTIL,Otras,1
1820_train,CICLOPIROX OLAMINE,Otras,1
1821_test,"RISÉDRONATE MONOSODIQUE MONOHYDRATÉ,  RISÉDRONATE MONOSODIQUE ANHYDRE",Antihipertensivos y Cardiovasculares,2
1821_train,"PARACÉTAMOL,  POUDRE D'OPIUM",Antiinflamatorios y Analgésicos,2
1822_test,"BÉSILATE DE CLOPIDOGREL,  CLOPIDOGREL",Anticonvulsivos y Antiepilépticos,2
1822_train,"RAMIPRIL,  HYDROCHLOROTHIAZIDE",Antihipertensivos y Cardiovasculares,2
1823_test,FÉNOFIBRATE,Antihipertensivos y Cardiovasculares,1
1823_train,OLANZAPINE,Antidepresivos y Psicotrópicos,1
1824_test,"HUILE DE SOJA RAFFINÉE,  LYSINE (ACÉTATE DE),  THRÉONINE,  PROLINE,  SODIUM (ACÉTATE DE) TRIHYDRATÉ,  HUILE D'OLIVE RAFFINÉE,  ARGININE,  GLUCOSE ANHYDRE,  VALINE,  LYSINE,  ISOLEUCINE,  TRIGLYCÉRIDES À CHAÎNE MOYENNE,  SODIUM (ACÉTATE DE) ANHYDRE,  CHLORURE DE POTASSIUM,  MAGNÉSIUM (SULFATE DE) HEPTAHYDRATÉ,  SULFATE DE MAGNÉSIUM ANHYDRE,  MÉTHIONINE,  SULFATE DE ZINC HEPTAHYDRATÉ,  SÉRINE,  GLYCÉROPHOSPHATE DE SODIUM,  TAURINE,  GLUCOSE MONOHYDRATÉ,  HISTIDINE,  GLYCINE,  CHLORURE DE CALCIUM ANHYDRE,  GLYCÉROPHOSPHATE DE SODIUM ANHYDRE,  LEUCINE,  PHÉNYLALANINE,  TYROSINE,  CALCIUM (CHLORURE DE) DIHYDRATÉ,  HUILE DE POISSON RICHE EN ACIDES OMÉGA-3 ,  SULFATE DE ZINC ANHYDRE,  ALANINE,  TRYPTOPHANE L",Antihipertensivos y Cardiovasculares,34
1824_train,"CARBONATE DE CALCIUM,  CONCENTRAT DE CHOLÉCALCIFÉROL,  FORME PULVÉRULENTE,  CALCIUM ÉLÉMENT,  CHOLÉCALCIFÉROL",Antihipertensivos y Cardiovasculares,5
1825_test,DICLOFÉNAC SODIQUE,Antiinflamatorios y Analgésicos,1
1825_train,VALSARTAN,Antihipertensivos y Cardiovasculares,1
1826_test,CHLORHYDRATE DE MÉBÉVÉRINE,Antihipertensivos y Cardiovasculares,1
1826_train,GLICLAZIDE,Antidiabéticos,1
1827_test,"POTASSIUM (CLAVULANATE DE),  TICARCILLINE SODIQUE,  TICARCILLINE BASE,  ACIDE CLAVULANIQUE",Antivirales,4
1827_train,FÉNOFIBRATE,Antihipertensivos y Cardiovasculares,1
1828_test,MIRTAZAPINE,Antidepresivos y Psicotrópicos,1
1828_train,HYDROCORTISONE (ACÉTATE D'),Antidepresivos y Psicotrópicos,1
1829_test,"AMOXICILLINE ANHYDRE,  AMOXICILLINE TRIHYDRATÉE",Antihipertensivos y Cardiovasculares,2
1829_train,"ATORVASTATINE CALCIQUE,  ATORVASTATINE",Antidepresivos y Psicotrópicos,2
183_test,NIMODIPINE,Antihipertensivos y Cardiovasculares,1
183_train,ZOLMITRIPTAN,Antiinflamatorios y Analgésicos,1
1830_test,"HYDROCHLOROTHIAZIDE,  TELMISARTAN",Antihipertensivos y Cardiovasculares,2
1830_train,ADRÉNALINE,Otras,1
1831_test,"AMOXICILLINE TRIHYDRATÉE,  AMOXICILLINE ANHYDRE",Antihipertensivos y Cardiovasculares,2
1831_train,GLIBENCLAMIDE,Antidiabéticos,1
1832_test,IBUPROFÈNE,Antihistamínicos y Descongestionantes,1
1832_train,"ONDANSÉTRON,  ONDANSÉTRON (CHLORHYDRATE D') DIHYDRATÉ",Otras,2
1833_test,VALSARTAN,Antihipertensivos y Cardiovasculares,1
1833_train,ÉBASTINE,Otras,1
1834_test,DESLORATADINE,Antihistamínicos y Descongestionantes,1
1834_train,IRBÉSARTAN,Antihipertensivos y Cardiovasculares,1
1835_test,"LOSARTAN,  LOSARTAN POTASSIQUE",Antihipertensivos y Cardiovasculares,2
1835_train,RAMIPRIL,Antihipertensivos y Cardiovasculares,1
1836_test,CHLORHYDRATE DE LERCANIDIPINE,Antihipertensivos y Cardiovasculares,1
1836_train,"HYDROCHLOROTHIAZIDE,  VALSARTAN",Antihipertensivos y Cardiovasculares,2
1837_test,HYDROGÉNOOXALATE DE NAFTIDROFURYL,Antidepresivos y Psicotrópicos,1
1837_train,"PANTOPRAZOLE,  PANTOPRAZOLE SODIQUE SESQUIHYDRATÉ",Otras,2
1838_test,"BUSÉRÉLINE,  ACÉTATE DE BUSÉRÉLINE",Antidepresivos y Psicotrópicos,2
1838_train,"METFORMINE (EMBONATE DE),  METFORMINE BASE",Antidiabéticos,2
1839_test,"MÉTASULFOBENZOATE SODIQUE DE PREDNISOLONE,  PREDNISOLONE",Hormonas y Moduladores Hormonales,2
1839_train,"CHLORHYDRATE DE BUPRÉNORPHINE,  BUPRÉNORPHINE",Antidepresivos y Psicotrópicos,2
184_test,DIDANOSINE,Antibióticos y Antimicrobianos,1
184_train,"ATORVASTATINE CALCIQUE,  ATORVASTATINE",Antidepresivos y Psicotrópicos,2
1840_test,FÉNOFIBRATE,Antihipertensivos y Cardiovasculares,1
1840_train,VALSARTAN,Antihipertensivos y Cardiovasculares,1
1841_test,"ATORVASTATINE,  ATORVASTATINE CALCIQUE",Antidepresivos y Psicotrópicos,2
1841_train,"HYDROCHLOROTHIAZIDE,  LOSARTAN POTASSIQUE",Antihipertensivos y Cardiovasculares,2
1842_test,CAPÉCITABINE,Otras,1
1842_train,ÉVÉROLIMUS,Otras,1
1843_test,FÉNOFIBRATE,Antihipertensivos y Cardiovasculares,1
1843_train,"VALÉRATE DE BÉTAMÉTHASONE,  BÉTAMÉTHASONE",Antidepresivos y Psicotrópicos,2
1844_test,CARVÉDILOL,Antihipertensivos y Cardiovasculares,1
1844_train,"NÉBIVOLOL BASE,  CHLORHYDRATE DE NÉBIVOLOL",Antihipertensivos y Cardiovasculares,2
1845_test,IBUPROFÈNE,Antihistamínicos y Descongestionantes,1
1845_train,GLIMÉPIRIDE,Antidiabéticos,1
1846_test,MOLSIDOMINE,Antidepresivos y Psicotrópicos,1
1846_train,LÉVONORGESTREL,Otras,1
1847_test,"PRAMIPEXOLE BASE,  PRAMIPEXOLE (DICHLORHYDRATE DE) MONOHYDRATÉ",Antidepresivos y Psicotrópicos,2
1847_train,PHÉNOBARBITAL,Antivirales,1
1848_test,ZOPICLONE,Antidepresivos y Psicotrópicos,1
1848_train,CHLORHYDRATE DE LERCANIDIPINE,Antihipertensivos y Cardiovasculares,1
1849_test,"ÉCONAZOLE BASE,  NITRATE D'ÉCONAZOLE",Otras,2
1849_train,VALSARTAN,Antihipertensivos y Cardiovasculares,1
185_test,SPIRONOLACTONE,Antidepresivos y Psicotrópicos,1
185_train,"ZINC (GLUCONATE DE),  ZINC",Antidiabéticos,2
1850_test,OLMÉSARTAN MÉDOXOMIL,Antihipertensivos y Cardiovasculares,1
1850_train,GLIMÉPIRIDE,Antidiabéticos,1
1851_test,LÉVÉTIRACÉTAM,Anticonvulsivos y Antiepilépticos,1
1851_train,BISOPROLOL (FUMARATE ACIDE DE),Antihipertensivos y Cardiovasculares,1
1852_test,ÉTORICOXIB,Otras,1
1852_train,INSULINE ASPARTE ISOPHANE BIPHASIQUE,Antidiabéticos,1
1853_test,OMÉPRAZOLE,Antibióticos y Antimicrobianos,1
1853_train,"LISINOPRIL ANHYDRE,  LISINOPRIL DIHYDRATÉ",Antihipertensivos y Cardiovasculares,2
1854_test,"PREDNISOLONE,  MÉTASULFOBENZOATE SODIQUE DE PREDNISOLONE",Hormonas y Moduladores Hormonales,2
1854_train,"MÉTHYLPHÉNIDATE,  CHLORHYDRATE DE MÉTHYLPHÉNIDATE",Antidepresivos y Psicotrópicos,2
1855_test,"TARTRATE DE BRIMONIDINE,  BRIMONIDINE",Antihipertensivos y Cardiovasculares,2
1855_train,"TERBINAFINE,  CHLORHYDRATE DE TERBINAFINE",Antihipertensivos y Cardiovasculares,2
1856_test,LOSARTAN POTASSIQUE,Antihipertensivos y Cardiovasculares,1
1856_train,INSULINE LISPRO RECOMBINANTE,Antidiabéticos,1
1857_test,MOLSIDOMINE,Antidepresivos y Psicotrópicos,1
1857_train,"CHLORHYDRATE DE MÉTHYLPHÉNIDATE,  MÉTHYLPHÉNIDATE",Antidepresivos y Psicotrópicos,2
1858_test,MALÉATE D'ÉNALAPRIL,Antihipertensivos y Cardiovasculares,1
1858_train,MYCOPHÉNOLATE MOFÉTIL,Otras,1
1859_test,"CEFTRIAXONE BASE,  CEFTRIAXONE DISODIQUE",Antibióticos y Antimicrobianos,2
1859_train,"CHLORHYDRATE DE VALACICLOVIR,  VALACICLOVIR",Antivirales,2
186_test,"ATORVASTATINE,  ATORVASTATINE CALCIQUE TRIHYDRATÉE",Antidepresivos y Psicotrópicos,2
186_train,"ÉSOMÉPRAZOLE,  ÉSOMÉPRAZOLE MAGNÉSIUM TRIHYDRATÉ",Antiinflamatorios y Analgésicos,2
1860_test,"ACÉTATE DE LEUPRORÉLINE,  LEUPRORÉLINE",Antiinflamatorios y Analgésicos,2
1860_train,INSULINE GLARGINE,Antidiabéticos,1
1861_test,MÉTHOTREXATE,Inmunosupresores y Moduladores del Sistema Inmune,1
1861_train,MÉSALAZINE,Otras,1
1862_test,"BUPRÉNORPHINE,  CHLORHYDRATE DE BUPRÉNORPHINE",Antidepresivos y Psicotrópicos,2
1862_train,CANDÉSARTAN CILEXÉTIL,Otras,1
1863_test,MALÉATE D'ÉNALAPRIL,Antihipertensivos y Cardiovasculares,1
1863_train,DIPROPIONATE DE BÉCLOMÉTHASONE,Otras,1
1864_test,"TELMISARTAN,  HYDROCHLOROTHIAZIDE",Antihipertensivos y Cardiovasculares,2
1864_train,"CHLORHYDRATE DE THIAMINE ANHYDRE,  CHLORHYDRATE DE THIAMINE",Otras,2
1865_test,GLIBENCLAMIDE,Antidiabéticos,1
1865_train,"METFORMINE BASE,  CHLORHYDRATE DE METFORMINE",Antidiabéticos,2
1866_test,"HYDROGÉNOTARTRATE DE RIVASTIGMINE,  RIVASTIGMINE BASE",Antihipertensivos y Cardiovasculares,2
1866_train,FÉNOFIBRATE,Antihipertensivos y Cardiovasculares,1
1867_test,FLUCONAZOLE,Antiinflamatorios y Analgésicos,1
1867_train,"PANTOPRAZOLE SODIQUE SESQUIHYDRATÉ,  PANTOPRAZOLE",Otras,2
1868_test,"CHLORHYDRATE DE DONÉPÉZIL,  DONÉPÉZIL BASE",Antivirales,2
1868_train,CARVÉDILOL,Antihipertensivos y Cardiovasculares,1
1869_test,FLUCONAZOLE,Antiinflamatorios y Analgésicos,1
1869_train,"ATORVASTATINE CALCIQUE TRIHYDRATÉE,  ATORVASTATINE",Antidepresivos y Psicotrópicos,2
187_test,"ZOFÉNOPRIL CALCIQUE,  ZOFÉNOPRIL",Otras,2
187_train,CANDÉSARTAN CILEXÉTIL,Otras,1
1870_test,FOSINOPRIL,Antibióticos y Antimicrobianos,1
1870_train,"VASELINE,  LACTULOSE,  PARAFFINE LIQUIDE",Antihistamínicos y Descongestionantes,3
1871_test,"ESTRADIOL (VALÉRATE D'),  ACÉTATE DE MÉDROXYPROGESTÉRONE",Antiinflamatorios y Analgésicos,2
1871_train,"PRAMIPEXOLE (DICHLORHYDRATE DE) MONOHYDRATÉ,  PRAMIPEXOLE BASE",Antidepresivos y Psicotrópicos,2
1872_test,"HYDROGÉNOTARTRATE DE RIVASTIGMINE,  RIVASTIGMINE BASE",Antihipertensivos y Cardiovasculares,2
1872_train,SPIRONOLACTONE,Antidepresivos y Psicotrópicos,1
1873_test,"ÉTHINYLESTRADIOL,  LÉVONORGESTREL,  ÉTHINYLESTRADIOL,  LÉVONORGESTREL",Otras,4
1873_train,"RISÉDRONATE MONOSODIQUE ANHYDRE,  RISÉDRONATE MONOSODIQUE",Antihipertensivos y Cardiovasculares,2
1874_test,CANDÉSARTAN CILEXÉTIL,Otras,1
1874_train,SIMVASTATINE,Otras,1
1875_test,LOSARTAN POTASSIQUE,Antihipertensivos y Cardiovasculares,1
1875_train,IRBÉSARTAN,Antihipertensivos y Cardiovasculares,1
1876_test,NITRENDIPINE,Antihipertensivos y Cardiovasculares,1
1876_train,"MÉTHYLPREDNISOLONE (HÉMISUCCINATE DE),  MÉTHYLPREDNISOLONE",Hormonas y Moduladores Hormonales,2
1877_test,"RISÉDRONATE MONOSODIQUE ANHYDRE,  RISÉDRONATE MONOSODIQUE HÉMIPENTAHYDRATÉ",Antihipertensivos y Cardiovasculares,2
1877_train,"LISINOPRIL ANHYDRE,  LISINOPRIL DIHYDRATÉ",Antihipertensivos y Cardiovasculares,2
1878_test,"DESMOPRESSINE,  DESMOPRESSINE (ACÉTATE DE) TRIHYDRATÉ",Antihistamínicos y Descongestionantes,2
1878_train,CÉTIRIZINE (DICHLORHYDRATE DE),Antihistamínicos y Descongestionantes,1
1879_test,CÉFALEXINE MONOHYDRATÉE,Antibióticos y Antimicrobianos,1
1879_train,RABÉPRAZOLE SODIQUE,Otras,1
188_test,NAFTIDROFURYL (OXALATE ACIDE DE),Otras,1
188_train,CHLORHYDRATE DE DONÉPÉZIL,Antivirales,1
1880_test,CICLOPIROX OLAMINE,Otras,1
1880_train,BISOPROLOL (FUMARATE ACIDE DE),Antihipertensivos y Cardiovasculares,1
1881_test,"CHLORHYDRATE DE RANITIDINE,  RANITIDINE BASE",Antiinflamatorios y Analgésicos,2
1881_train,"CHLORHYDRATE DE QUINAPRIL,  QUINAPRIL BASE",Antihipertensivos y Cardiovasculares,2
1882_test,"LÉVOTHYROXINE SODIQUE,  LIOTHYRONINE SODIQUE",Antihipertensivos y Cardiovasculares,2
1882_train,DALTÉPARINE SODIQUE,Otras,1
1883_test,CHLORHYDRATE DE MIANSÉRINE,Antidepresivos y Psicotrópicos,1
1883_train,"SULFATE DE CHLOROQUINE,  CHLOROQUINE",Antibióticos y Antimicrobianos,2
1884_test,SOMATROPINE,Otras,1
1884_train,ACIDE URSODÉSOXYCHOLIQUE,Hormonas y Moduladores Hormonales,1
1885_test,"ATORVASTATINE,  ATORVASTATINE CALCIQUE TRIHYDRATÉE",Antidepresivos y Psicotrópicos,2
1885_train,VALSARTAN,Antihipertensivos y Cardiovasculares,1
1886_test,"ÉRYSIMUM (SOMMITÉ FLEURIE D') (EXTRAIT FLUIDE DE),  CODÉINE",Anticonvulsivos y Antiepilépticos,2
1886_train,PARACÉTAMOL,Antiinflamatorios y Analgésicos,1
1887_test,LORATADINE,Antidepresivos y Psicotrópicos,1
1887_train,CHLORHYDRATE DE VÉRAPAMIL,Otras,1
1888_test,PROGESTÉRONE,Antivirales,1
1888_train,OMÉPRAZOLE,Antibióticos y Antimicrobianos,1
1889_test,"IODE,  MÉGLUMINE (IOXITALAMATE DE)",Otras,2
1889_train,BROMHYDRATE DE GALANTAMINE,Antiinflamatorios y Analgésicos,1
189_test,"IODE,  IOVERSOL",Antivirales,2
189_train,"CEFPODOXIME PROXÉTIL,  CEFPODOXIME",Antibióticos y Antimicrobianos,2
1890_test,"DULOXÉTINE,  CHLORHYDRATE DE DULOXÉTINE",Antiinflamatorios y Analgésicos,2
1890_train,DICHLORHYDRATE DE CÉTIRIZINE,Antiinflamatorios y Analgésicos,1
1891_test,"IODE,  IOMÉPROL",Otras,2
1891_train,"ZOFÉNOPRIL,  ZOFÉNOPRIL CALCIQUE",Otras,2
1892_test,SOMATOTROPINE,Otras,1
1892_train,GABAPENTINE,Anticonvulsivos y Antiepilépticos,1
1893_test,"CHLORHYDRATE DE BUPRÉNORPHINE,  CHLORHYDRATE DE NALOXONE DIHYDRATÉ,  BUPRÉNORPHINE,  NALOXONE BASE",Antidepresivos y Psicotrópicos,4
1893_train,ACICLOVIR,Antiinflamatorios y Analgésicos,1
1894_test,IRBÉSARTAN,Antihipertensivos y Cardiovasculares,1
1894_train,"HYDROCHLOROTHIAZIDE,  IRBÉSARTAN",Antihipertensivos y Cardiovasculares,2
1895_test,FOSINOPRIL SODIQUE,Antibióticos y Antimicrobianos,1
1895_train,ATÉNOLOL,Antivirales,1
1896_test,"MALÉATE D'ÉNALAPRIL,  HYDROCHLOROTHIAZIDE",Antihipertensivos y Cardiovasculares,2
1896_train,VALSARTAN,Antihipertensivos y Cardiovasculares,1
1897_test,DOMPÉRIDONE,Otras,1
1897_train,GLIMÉPIRIDE,Antidiabéticos,1
1898_test,LIRAGLUTIDE,Otras,1
